id,Title,"url","Product סגנון היצירה","Product טכניקה","Product מצע",Length,Width,Height
2633,"צללי ירושלים",https://under1000.co.il/wp-content/uploads/2020/07/IMG_1348.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,,100,100
2634,"נקודת מבט",https://under1000.co.il/wp-content/uploads/2020/07/IMG_1351.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,,80,100
2643,"אביב בשדה",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-27-at-5.34.57-PM.jpeg,מופשט|נופים,"צבעי מים / אקוורל",נייר,,40,30
2645,"ערומים על החוף",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-27-at-5.34.57-PM-1.jpeg,פיגורטיבי,"צבעי מים / אקוורל",נייר,,38,56
2648,"בשמלה ורודה ופרח",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-27-at-5.34.58-PM.jpeg,פיגורטיבי,"צבעי מים / אקוורל",נייר,,38,56
2651,"יום קיץ",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-27-at-5.32.31-PM-4.jpeg,פיגורטיבי,"תחריט הדפס עץ",נייר,,110,45
2653,"סצנה ביתית",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-27-at-5.32.31-PM-1.jpeg,פיגורטיבי,"צבעי מים / אקוורל",נייר,,30,35
2655,"פרי בשל",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-27-at-5.32.31-PM.jpeg,פיגורטיבי,"צבעי מים / אקוורל",נייר,,25,35
2697,"כבשה עם נזר ליטוגרפיה",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-30-at-4.52.29-PM-6.jpeg,קונספטואלי,ליטוגרפיה,נייר,,50,60
2698,הרועה,https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-30-at-4.52.29-PM.jpeg,מודרני|פיגורטיבי,"צבעי אקריליק",נייר,,45,56
2700,"סוס צוהל",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-30-at-4.52.29-PM-3.jpeg,פיגורטיבי,פחם|פסטל,נייר,,40,50
2702,"מתווה לפסל",https://under1000.co.il/wp-content/uploads/2020/07/Screen-Shot-2020-07-30-at-2.48.03-PM.png,קונספטואלי,עפרונות,נייר,,30,25
2704,"סבא יהודה מתחפש",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-30-at-4.52.29-PM-copy.jpeg,נאיבי,"טושים|עפרונות|פסטל|צבעי מים / אקוורל",נייר,,60,30
2706,"מחווה לאביבה אורי",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-30-at-4.52.29-PM-2.jpeg,קונספטואלי,פחם,נייר,,30,40
2723,"פסלים במרחב",https://under1000.co.il/wp-content/uploads/2020/07/Screen-Shot-2020-07-30-at-2.40.56-PM.png,קונספטואלי,עפרונות,נייר,,55,50
2725,"מתווה לפסל 1959",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-30-at-4.52.29-PM-4.jpeg,פיגורטיבי|קונספטואלי,עפרונות,נייר,,40,45
2726,"עידן העצבות",https://under1000.co.il/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-30-at-4.52.29-PM-5.jpeg,פיגורטיבי|קונספטואלי,עפרונות,נייר,,45,50
2733,אוליביה,https://under1000.co.il/wp-content/uploads/2020/07/IMG_1349-1.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,,80,100
2740,מודליאנה,https://under1000.co.il/wp-content/uploads/2020/07/D036235E-5B75-4A09-93AF-864859149E95.jpeg,,,,3.5,40,40
2743,פלורה,https://under1000.co.il/wp-content/uploads/2020/07/67EAD690-3679-4ECD-962C-0BCA4DDA6CE8.jpeg,"פופ ארט",הדפס,נייר,3.5,40,40
2745,לונה,https://under1000.co.il/wp-content/uploads/2020/07/DE9B8F15-88EF-493E-AF00-EE3D87F5CFF5.jpeg,,,,3.5,40,40
2753,"ברוש מסולסל אימפרסיוניסטי 3/5",https://under1000.co.il/wp-content/uploads/2020/06/ברוש-מסולסל-אימפרסיוניטי-36-19-1-מתוך-5-.jpg,נופים,"הדפס|צבעי שמן",נייר,4,25,35
2756,"שמים דמיונים",,מופשט,"צבעי אקריליק",קנבס,3,120,90
2758,"מסיכה אנושית",https://under1000.co.il/wp-content/uploads/2020/08/PHOTO-2019-04-28-18-26-12_2-2.jpg,"אמנות עכשווית","עפרונות|פסטל|צבעי שמן",נייר,,45,50
2760,גנרל,https://under1000.co.il/wp-content/uploads/2020/08/PHOTO-2019-04-28-18-26-12_1.jpg,"אמנות עכשווית","עפרונות|פסטל|צבעי שמן",נייר,,45,50
2762,"ברלין 1991",https://under1000.co.il/wp-content/uploads/2020/08/PHOTO-2019-04-28-18-26-11_1.jpg,"אמנות עכשווית","עפרונות|פסטל|צבעי שמן",נייר,,40,50
2764,"ברלין 1991 #2",https://under1000.co.il/wp-content/uploads/2020/08/PHOTO-2019-04-28-18-26-11_2.jpg,"אמנות עכשווית","עפרונות|פסטל|צבעי שמן",נייר,,40,50
2766,"שדה סולארי",https://under1000.co.il/wp-content/uploads/2020/08/24583.jpg,"אמנות עכשווית|קונספטואלי",הדפס,נייר,,75,60
2769,מולר,https://under1000.co.il/wp-content/uploads/2020/08/24573-scaled.jpg,"אמנות עכשווית|קונספטואלי",הדפס,נייר,,40,50
2776,ניוטון,https://under1000.co.il/wp-content/uploads/2020/08/24565.jpg,"אמנות עכשווית|קונספטואלי",הדפס,נייר,,70,50
2777,אלכסה,https://under1000.co.il/wp-content/uploads/2020/08/IMG_1309.jpg,"אמנות עכשווית|פיגורטיבי","צבעי אקריליק",קנבס,3.5,100,100
2779,כריסטינה,https://under1000.co.il/wp-content/uploads/2020/08/IMG_1308.jpg,"אמנות עכשווית|פיגורטיבי","צבעי אקריליק",קנבס,3.5,100,100
2781,"נקודת מבט #2",https://under1000.co.il/wp-content/uploads/2020/08/IMG_1313-scaled.jpg,"אמנות עכשווית|פיגורטיבי","צבעי אקריליק",קנבס,3.5,100,100
2785,"נקודת מבט",https://under1000.co.il/wp-content/uploads/2020/08/WhatsApp-Image-2020-08-18-at-2.10.20-PM.jpeg,"אמנות עכשווית|פיגורטיבי","צבעי אקריליק",קנבס,3.5,100,100
2786,"לייב סיטי",https://under1000.co.il/wp-content/uploads/2020/08/IMG_1310-scaled.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,,90,120
2807,"חיילי הטרקוטה (העתק)",https://under1000.co.il/wp-content/uploads/2020/08/IMG_2383.jpg,"אמנות עכשווית|קונספטואלי","הדפס|תחריט לינולאום",נייר,,50,70
2808,"עידן המדע דימונה",https://under1000.co.il/wp-content/uploads/2020/08/Copy-of-דימונה-עידן-המדע.jpg,"אמנות עכשווית","עפרונות|פסטל|צבעי שמן",נייר,,40,50
2849,"גילויים 1",,מופשט,"צבעי אקריליק",קנבס,3,100,100
2852,"גילויים 2",,מופשט,"צבעי אקריליק",קנבס,3,100,100
2862,"פרפרים בראש",https://under1000.co.il/wp-content/uploads/2020/08/bd3b3e7f-7642-426b-8f39-c1f43f00476c.jpg,פיגורטיבי,"צבעי שמן",קנבס,3,50,70
2901,חיבוק,,מודרני|פיגורטיבי,"צבעי שמן",קנבס,3,120,90
2947,"שמלה לבנה",,"אמנות עכשווית|מודרני|פיגורטיבי","צבעי אקריליק|צבעי שמן",עץ,,70,90
2950,"גולשים בין ערביים",https://under1000.co.il/wp-content/uploads/2020/08/WhatsApp-Image-2020-08-18-at-2.10.18-PM.jpeg,נופים,"צבעי אקריליק",קנבס,,120,100
2954,רוקו,https://under1000.co.il/wp-content/uploads/2020/08/WhatsApp-Image-2020-08-18-at-3.56.17-PM-1.jpeg,פיגורטיבי,"צבעי אקריליק",קנבס,,100,100
2995,"כיסא אדום",,"אמנות עכשווית|קונספטואלי","צבעי אקריליק",קנבס,,70,100
3012,"דונלד דאק מיליונר",https://under1000.co.il/wp-content/uploads/2020/08/PHOTO-2020-07-09-14-40-15-2.jpg,"פופ ארט","קולאז' דיגיטילי",נייר,,50,70
3026,"מילקשייק קשת בענן",https://under1000.co.il/wp-content/uploads/2020/08/eaf593d7-58a9-41a8-92d5-a1d3ab58efd1.jpg,פיגורטיבי|ריאליסטי,"צבעי אקריליק",קנבס,,40,40
3028,"שייק פירות מבעבע",https://under1000.co.il/wp-content/uploads/2020/08/831c5679-e7af-4122-8fc1-41ed03c3b35d.jpg,"פופ ארט|פיגורטיבי|ריאליסטי","צבעי אקריליק",קנבס,,40,40
3030,"קוקטייל קיץ",https://under1000.co.il/wp-content/uploads/2020/08/a1624e73-2118-42b7-a97f-745733d59493.jpg,"פופ ארט|ריאליסטי","צבעי אקריליק",קנבס,,40,40
3032,"קינוח נוזל",https://under1000.co.il/wp-content/uploads/2020/08/PHOTO-2020-08-26-14-22-25-3.jpg,"פופ ארט|ריאליסטי","צבעי אקריליק",קנבס,,40,40
3034,"הדובדבן שבקאפקייק",https://under1000.co.il/wp-content/uploads/2020/08/PHOTO-2020-08-26-14-22-25-2.jpg,"פופ ארט|פיגורטיבי","צבעי אקריליק",קנבס,,50,50
3036,"קאפקייק כחול לבן",https://under1000.co.il/wp-content/uploads/2020/08/PHOTO-2020-08-26-14-22-25.jpg,"פופ ארט|ריאליסטי","צבעי אקריליק",קנבס,,50,50
3040,"קוקטייל כוכבים, מריה",https://under1000.co.il/wp-content/uploads/2020/08/00bbdf45-59d5-49fb-854f-1b5d461e26da.jpg,פיגורטיבי|ריאליסטי,"צבעי אקריליק",קנבס,,50,50
3132,"טיול רומנטי",https://under1000.co.il/wp-content/uploads/2020/08/romantic-walk-100x90-1.jpg,"פופ ארט|פיגורטיבי","חול ים|צבעי אקריליק",קנבס,3,100,90
3136,"יום חדש מתחיל",https://under1000.co.il/wp-content/uploads/2020/08/another-day-is-beginning-100x90-1.jpg,"פופ ארט|פיגורטיבי","צבעי אקריליק",קנבס,3,90,100
3138,"טיסת לילה",https://under1000.co.il/wp-content/uploads/2020/08/night-flight-120.jpg,"פופ ארט|פיגורטיבי","צבעי אקריליק",קנבס,3,120,120
3140,"הלו טקסי",https://under1000.co.il/wp-content/uploads/2020/08/tlv-taxi-120x100-1-scaled.jpg,"פופ ארט|פיגורטיבי","צבעי אקריליק",קנבס,3,120,100
3142,"לוח מודעות",https://under1000.co.il/wp-content/uploads/2020/08/showboad-70x60-1-scaled.jpg,"פופ ארט|פיגורטיבי","צבעי אקריליק",קנבס,3,60,70
3144,"לשמוע ולהיזכר",https://under1000.co.il/wp-content/uploads/2020/08/music-70x60-1-scaled.jpg,"פופ ארט|פיגורטיבי","צבעי אקריליק",קנבס,3,60,70
3183,"קרב פחיות",https://under1000.co.il/wp-content/uploads/2020/09/קוקה-קולה.jpg,"פופ ארט","צבעי שמן",קנבס,,100,100
3206,"נוף גלילי",https://under1000.co.il/wp-content/uploads/2020/09/IMG_0446-scaled.jpg,נופים,"צבעי אקריליק","זכוכית|מתכת|נייר|עץ|פורמייקה|פורצלן|רדי מייד",,130,70
3213,"זוג סוסים בחוף מביטים בגלים",https://under1000.co.il/wp-content/uploads/2020/09/Two-horses_06-scaled.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,3,100,100
3214," סוס גיאומטרי מביט לים הגדול",https://under1000.co.il/wp-content/uploads/2020/09/One-horses_06-scaled.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,3,100,100
3224,"לבד בבית",https://under1000.co.il/wp-content/uploads/2020/09/90X50B.jpg,,"צבעי אקריליק",קנבס,3,90,50
3226,"הקונצ'רטו הכפול",https://under1000.co.il/wp-content/uploads/2020/09/50X50C.jpg,,"צבעי אקריליק",קנבס,3,50,50
3228,"ראשית היישוב",https://under1000.co.il/wp-content/uploads/2020/09/90X60-A.jpg,,"צבעי אקריליק",קנבס,3,90,60
3230,"נופים מוכרים",https://under1000.co.il/wp-content/uploads/2020/09/80X60A.jpg,,"צבעי אקריליק",קנבס,3,80,60
3232,"כלב ואיש בבית",https://under1000.co.il/wp-content/uploads/2020/09/100X80C.jpg,,"צבעי אקריליק",קנבס,3,100,80
3234,"סוס סגול בשדה כחול",https://under1000.co.il/wp-content/uploads/2020/09/One-perpule-horses_06.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,3,100,100
3239,"A free love monster",https://under1000.co.il/wp-content/uploads/2020/09/A-free-love-monster-scaled.jpg,סוריאליזם,"צבעי אקריליק",עץ,2,45,80
3242,ELMO,https://under1000.co.il/wp-content/uploads/2020/09/ELMO_monster-scaled.jpg,סוריאליזם,"צבעי אקריליק",עץ,2,27,50
3314,השליח,https://under1000.co.il/wp-content/uploads/2020/09/70X85-scaled.jpg,,"צבעי אקריליק",קנבס,2,,85
3315,"עבודת אדמה",https://under1000.co.il/wp-content/uploads/2020/09/80x60f-scaled.jpg,,"צבעי אקריליק",קנבס,3,80,60
3317,"נוף כפרי ואוירון",https://under1000.co.il/wp-content/uploads/2020/09/50X70A-scaled.jpg,,"צבעי אקריליק",קנבס,2,50,70
3342,"נוף גלילי",https://under1000.co.il/wp-content/uploads/2020/09/IMG_0999-2.jpg,נופים,"צבעי אקריליק",קנבס,,60,60
3343,"נוף גלילי",https://under1000.co.il/wp-content/uploads/2020/09/IMG_0999-3.jpg,נופים,"צבעי אקריליק",קנבס,,60,60
3455,"דגים המזל",https://under1000.co.il/wp-content/uploads/2020/10/IMG_1137-scaled.jpg,"פופ ארט","צבעי אקריליק",,,120,70
3457,"נוף גלילי",https://under1000.co.il/wp-content/uploads/2020/10/IMG_1140-scaled.jpg,נופים,"צבעי אקריליק",קנבס,,80,70
3460,"נוף גלילי",https://under1000.co.il/wp-content/uploads/2020/10/IMG_1141-scaled.jpg,נופים,"צבעי אקריליק",קנבס,,80,70
3463,זוגיזוג,https://under1000.co.il/wp-content/uploads/2020/10/IMG_0228-scaled.jpg,"אמנות עכשווית","צבעי אקריליק",קנבס,,80,120
3465,"LOVE IS IN THE....",https://under1000.co.il/wp-content/uploads/2020/10/IMG_1157-scaled.jpg,"אמנות עכשווית","צבעי אקריליק",קנבס,,80,120
3523,"דרום יפו הפסקת צהריים / South Tel-Aviv",,פיגורטיבי|ריאליסטי,"צבעי שמן",,2,80,60
3525,"מנוחה מתחת לשמשיה ושמש / Relax under an umbrella and sun",,"מודרני|נוף אורבני|נופים|פיגורטיבי|ריאליסטי","צבעי שמן",,2,80,60
3634,"ציפור קטנה",,נאיבי|נופים,"חול ים",קנבס,,50,50
3635,"סוס גיאומטרי בצהרי היום",https://under1000.co.il/wp-content/uploads/2020/11/סוס-גיאומטרי-בצהרי-היום-scaled.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,3,100,70
3641,"סוס גיאומטרי - סוף הדרך",https://under1000.co.il/wp-content/uploads/2020/11/B01-scaled.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,3,70,100
3642,"סוס גיאומטרי סוף הדרך",https://under1000.co.il/wp-content/uploads/2020/11/B02-scaled.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,3,70,100
3643,"סוס גיאומטרי בלב מדבר A01",https://under1000.co.il/wp-content/uploads/2020/11/A01-scaled.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,3,70,100
3644,"סוס גיאומטרי בלב מדבר",https://under1000.co.il/wp-content/uploads/2020/11/A02-scaled.jpg,פיגורטיבי,"צבעי אקריליק",קנבס,3,70,100
3658,"פני זקן - רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/35-scaled.jpg,"אמנות עכשווית|דיוקנאות|מודרני|פיגורטיבי",תפירה,בד,1,34.5,34.5
3661,"רגע לבד - רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/32-scaled.jpg,דיוקנאות|פיגורטיבי|ריאליסטי,תפירה,,1,34.5,34.5
3663,"Pink - רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/33-3-scaled.jpg,,תפירה,בד,1,34.5,34.5
3665,"סימני הזמן - רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/34-scaled.jpg,דיוקנאות|מודרני|פיגורטיבי|קונספטואלי|ריאליסטי,תפירה,בד,1,34.5,34.5
3668,"Golden- רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/IMG_2233-scaled.jpg,"דיוקנאות|מודרני|פופ ארט|פיגורטיבי|ריאליסטי",תפירה,בד,1,34.5,34.5
3670,"Golden trees in autumn forest",,,"צבעי שמן",קנבס,25,90,60
3674,"פרחונית - רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/20201118_101145-scaled.jpg,דיוקנאות|פיגורטיבי|ריאליסטי,תפירה,בד,1,34.5,34.5
3678,"POP! - רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/20201118_092953-1-scaled.jpg,"אמנות עכשווית|דיוקנאות|פופ ארט|פיגורטיבי|ריאליסטי",תפירה,בד,1,34.5,34.5
3683,"דיוקן אשה- רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/2-2-scaled.jpg,,תפירה,בד,1,34.5,34.5
3685,"כיף על הדשא- רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/20201118_091459-scaled.jpg,,תפירה,בד,1,34.5,34.5
3687,"אשה אפריקאית- רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/20201118_100928.jpg,,תפירה,בד,1,34.5,34.5
3690,"דיוקן מינימליסטי - רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/20201118_100841-1.jpg,,תפירה,בד,1,34.5,34.5
3692,מחשבות,,,"צבעי אקריליק",קנבס,3,90,110
3702,"רכות - רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/20201124_094355-scaled.jpg,,תפירה,בד,1,34.5,34.5
3704,"פרפר - רקמה על כותנה",https://under1000.co.il/wp-content/uploads/2020/11/20201124_093310-scaled.jpg,,תפירה,בד,1,34.5,34.5
3715,"יער בסתיו זהב /Golden autumn",,,"צבעי שמן",קנבס,2,90,60
3717,"צעירה בסטודיו",,,"צבעי שמן",קנבס,2,90,60
3726,Bart,https://under1000.co.il/wp-content/uploads/2020/11/BART-scaled.jpg,"אמנות רחוב","צבעי אקריליק",קנבס,3,65,80
3752,"טוטו וג'וני",https://under1000.co.il/wp-content/uploads/2020/12/80X70B-scaled.jpg,,"צבעי אקריליק",קנבס,2,80,70
3754,"שלושה בדירה אחת",https://under1000.co.il/wp-content/uploads/2020/12/90X60C-scaled.jpg,,"צבעי אקריליק",קנבס,3,90,60
3758,"שעת מנחה",https://under1000.co.il/wp-content/uploads/2020/12/45X45A.jpg,,"צבעי אקריליק",קנבס,3,45,45
3760,"חיבוק ושני חתולים",https://under1000.co.il/wp-content/uploads/2020/12/70X60B-1-scaled.jpg,,"צבעי אקריליק",קנבס,3,70,60
